sentences	gold	predict	probability
('关于美女、关于面孔、关于青春时尚的旋风搅扰得好不热闹之时，一直在低调中写作的辽宁女作家孙惠芬却于日前悄悄地拿出了她最新的长篇小说《上塘书》，和上一部入选今年茅盾文学奖的长篇小说《马歇山庄》一样，孙惠芬笔下的世界依然是——农村。', '关于美女、关于面孔、关于青春时尚的旋风搅扰得好热闹之时，一直在低调中写作的辽宁女作家孙惠芬却于日前悄悄地拿出了她最新的长篇小说《上塘书》，和上一部入选今年茅盾文学奖的长篇小说《马歇山庄》一样，孙惠芬笔下的世界依然是——农村。', '好不a')	1	1	[2.858961e-05, 0.9999714]
('唉！那是多么焦急的一天啊！我的心差点没把我的胸膛胀破！', '唉！那是多么焦急的一天啊！我的心差点把我的胸膛胀破！', '差点没')	1	1	[2.5786694e-05, 0.99997425]
('”皇甫觉满口答应下来，只差没有指着老天发誓。', '”皇甫觉满口答应下来，只差指着老天发誓。', '只差没')	1	1	[2.3580622e-05, 0.9999764]
('当颖儿带着杨少华，与同去接他们的威镇军回到冀州时，看到病恹恹的小姐时，差点没吓得魂飞魄散。', '当颖儿带着杨少华，与同去接他们的威镇军回到冀州时，看到病恹恹的小姐时，差点吓得魂飞魄散。', '差点没')	1	1	[2.4459734e-05, 0.99997556]
('楼梯上响起脚步声，传来梁曼诚用陌生的云南口音叮嘱孩子上楼时小心别碰着煤炉，杉杉用了极大的毅力才克制住自己的烦恼和厌弃。', '楼梯上响起脚步声，传来梁曼诚用陌生的云南口音叮嘱孩子上楼时小心碰着煤炉，杉杉用了极大的毅力才克制住自己的烦恼和厌弃。', '小心别')	1	1	[3.06174e-05, 0.99996936]
('她说我好可怕，一睡著，过不了多久，就像条蛇一样地缠住她，怎么拉也拉不开，偏偏我睡熟后就不容易醒，即使她想叫我醒来放开她也没法子，只好任我缠著她睡到天亮，差点没掐死她。', '她说我好可怕，一睡著，过不了多久，就像条蛇一样地缠住她，怎么拉也拉不开，偏偏我睡熟后就不容易醒，即使她想叫我醒来放开她也没法子，只好任我缠著她睡到天亮，差点掐死她。', '差点没')	1	1	[2.6354499e-05, 0.99997365]
('如果所有的利益相关者、所有的利益集团，特别是所有对市场运作模式和政策取向有发言权和影响力的人们，都对股市的涨落给予如此的关爱，这个市场的发展难免不受到扭曲。', '如果所有的利益相关者、所有的利益集团，特别是所有对市场运作模式和政策取向有发言权和影响力的人们，都对股市的涨落给予如此的关爱，这个市场的发展难免受到扭曲。', '难免不')	1	1	[3.2941716e-05, 0.9999671]
('德伐日的回答奇特而机械，可是罗瑞先生几乎没注意到。', '德伐日的回答奇特而机械，可是罗瑞先生几乎注意到。', '几乎没')	0	0	[0.9999347, 6.528242e-05]
('”沈太公人虽瘦小坏就坏在呼桑克被勾住的是身上惟一的裤子，好不尴尬，被沈太公拖着跑，背擦沙石，呼痛不已，又偏像大甲虫一般翻不了身。', '”沈太公人虽瘦小坏就坏在呼桑克被勾住的是身上惟一的裤子，好尴尬，被沈太公拖着跑，背擦沙石，呼痛不已，又偏像大甲虫一般翻不了身。', '好不a')	1	1	[2.4831457e-05, 0.9999752]
('在前不久的一次沙龙中，一名记者为“文革”唱赞歌，争执不下，徐无鬼大怒，拍案而起，拂袖而去，让人好不尴尬。关于徐无鬼的逸事掌故多如牛毛，只讲两则。', '在前不久的一次沙龙中，一名记者为“文革”唱赞歌，争执不下，徐无鬼大怒，拍案而起，拂袖而去，让人好尴尬。关于徐无鬼的逸事掌故多如牛毛，只讲两则。', '好不a')	1	1	[2.5702677e-05, 0.99997425]
('”老天好不公平！她好不甘心啊！', '”老天好公平！她好不甘心啊！', '好不a')	0	0	[0.99993134, 6.8666355e-05]
('“今晚我吃得好饱，差点没撑死……”“你的确吃得太多了。', '“今晚我吃得好饱，差点撑死……”“你的确吃得太多了。', '差点没')	1	1	[2.6336485e-05, 0.99997365]
('”我几乎没跳起来。', '”我几乎跳起来。', '几乎没')	1	1	[4.01326e-05, 0.9999598]
('”我差点儿没笑出声。', '”我差点儿笑出声。', '差点没')	1	1	[2.565566e-05, 0.99997437]
('”赵鹤一怔，尚未作答，那匹“紫云盖雪＂‘宝马一脱缠绳，便冲至风清扬身前，四蹄扬土，授衣擦帮，好不亲热。风清扬对此马亦是爱煞，抚其额项，心中一事，杀气便退，见此马与自己仅同行一程，竞尔大投其绎，宛若从小随养驯熟一般，心下颇觉有趣。', '”赵鹤一怔，尚未作答，那匹“紫云盖雪＂‘宝马一脱缠绳，便冲至风清扬身前，四蹄扬土，授衣擦帮，好亲热。风清扬对此马亦是爱煞，抚其额项，心中一事，杀气便退，见此马与自己仅同行一程，竞尔大投其绎，宛若从小随养驯熟一般，心下颇觉有趣。', '好不a')	1	1	[2.7058615e-05, 0.99997294]
('颜甄用力地拍着门，只差没用脚去踹，“卫逸书！', '颜甄用力地拍着门，只差用脚去踹，“卫逸书！', '只差没')	1	1	[2.3305838e-05, 0.99997663]
('每逢回想起这些事情，难免不连想到韦翰品格的变质', '每逢回想起这些事情，难免连想到韦翰品格的变质', '难免不')	1	1	[8.466963e-05, 0.99991536]
('现在，沙成山来到后院左面一排厢房，他真的吃了一惊：所有的五间厢房，东西乱堆，地面堆积着泥土，坑坑洞洞，好不凄惨！嗯！', '现在，沙成山来到后院左面一排厢房，他真的吃了一惊：所有的五间厢房，东西乱堆，地面堆积着泥土，坑坑洞洞，好凄惨！嗯！', '好不a')	1	1	[2.4980638e-05, 0.99997497]
('”为表强调，她将身子紧靠在床侧下，就差没抱住床脚。', '”为表强调，她将身子紧靠在床侧下，就差抱住床脚。', '就差没')	1	1	[2.381225e-05, 0.99997616]
('“张灯结彩、人来人往的，热闹得只差没锣鼓喧天了。', '“张灯结彩、人来人往的，热闹得只差锣鼓喧天了。', '只差没')	1	1	[2.4321664e-05, 0.9999757]
('从衣兜里掏出一瓶辣椒酱，递给毛泽东：“喏，早就给你准备了，差点没有带走。”', '从衣兜里掏出一瓶辣椒酱，递给毛泽东：“喏，早就给你准备了，差点有带走。”', '差点没')	0	0	[0.9851387, 0.014861211]
('顿时，教室里好不热闹，学生争抢着自己喜欢的角色，激动地讨论着西门豹到底谁演更合适……等到全班交流，大多数小组的表演或完全流于形式，或已变为纯粹的分角色朗读，很多学生则连自己该说什么台词、该做什么动作都不知道。', '顿时，教室里好热闹，学生争抢着自己喜欢的角色，激动地讨论着西门豹到底谁演更合适……等到全班交流，大多数小组的表演或完全流于形式，或已变为纯粹的分角色朗读，很多学生则连自己该说什么台词、该做什么动作都不知道。', '好不a')	1	1	[2.6537216e-05, 0.9999734]
('”章凡和答案一出，叶依晨差一点没笑翻，眼泪不听使唤的直奔而下，止也止不住。', '”章凡和答案一出，叶依晨差一点笑翻，眼泪不听使唤的直奔而下，止也止不住。', '差点没')	1	1	[2.4735522e-05, 0.9999752]
('早餐后，我们时常去骑马或是散步，有时躺在吊床上听着大自然的声音，身体随着吊床荡来荡去，好不悠闲。慢慢地，我却感到这样的生活缺少一种激情。', '早餐后，我们时常去骑马或是散步，有时躺在吊床上听着大自然的声音，身体随着吊床荡来荡去，好悠闲。慢慢地，我却感到这样的生活缺少一种激情。', '好不a')	1	1	[2.8582466e-05, 0.9999714]
('卡尔将军正好从窗口往下看，口中的茶差点没喷出来，全伦敦会有这种疯狂开车技术的，只有韩绛纱一人，这个小妮子发起飙来真是可怕。', '卡尔将军正好从窗口往下看，口中的茶差点喷出来，全伦敦会有这种疯狂开车技术的，只有韩绛纱一人，这个小妮子发起飙来真是可怕。', '差点没')	1	1	[2.399457e-05, 0.99997604]
('她这个人口没遮拦，这屋里制片主任美工师场记员都在，就差没有当着导演的面说了。', '她这个人口没遮拦，这屋里制片主任美工师场记员都在，就差有当着导演的面说了。', '就差没')	1	1	[2.4865434e-05, 0.9999751]
('现在的资质审批难免没有漏洞，也存在资质挂靠问题。', '现在的资质审批难免有漏洞，也存在资质挂靠问题。', '难免不')	1	1	[7.860517e-05, 0.99992144]
('珉珉生平第一次幸灾乐祸，笑得弯腰，几乎没流下泪来。', '珉珉生平第一次幸灾乐祸，笑得弯腰，几乎流下泪来。', '几乎没')	1	1	[2.6233563e-05, 0.9999738]
('”萨拉丁听了这话，便断定自己果然猜中了，心里好不高兴。想道：“多谢老天爷赐给我这个机会，让我来报答他的厚意。', '”萨拉丁听了这话，便断定自己果然猜中了，心里好高兴。想道：“多谢老天爷赐给我这个机会，让我来报答他的厚意。', '好不a')	1	1	[0.00020985547, 0.99979013]
('她停下脚步，身子晃了晃差点没摔倒，突然俯下身子一阵呕吐，吧间顿时弥漫起一股腥臭的酒气。', '她停下脚步，身子晃了晃差点摔倒，突然俯下身子一阵呕吐，吧间顿时弥漫起一股腥臭的酒气。', '差点没')	1	1	[2.4301955e-05, 0.9999757]
('这位看起来柔弱的小女人还真不是普通的泼辣、暴力，她的拳头打得他快痛死了，骨头差点没散掉。', '这位看起来柔弱的小女人还真不是普通的泼辣、暴力，她的拳头打得他快痛死了，骨头差点散掉。', '差点没')	1	1	[2.63634e-05, 0.99997365]
('”他就差没跪下指天立誓。', '”他就差跪下指天立誓。', '就差没')	1	1	[2.4917708e-05, 0.9999751]
('支队长颜景炬带人流动巡逻，一个个精神抖擞，好不威风。带“长”的顶岗，感动了交警，更感动了那些盼望团圆的交警的家人。', '支队长颜景炬带人流动巡逻，一个个精神抖擞，好威风。带“长”的顶岗，感动了交警，更感动了那些盼望团圆的交警的家人。', '好不a')	1	1	[2.5613293e-05, 0.99997437]
('他这一干人一口外乡话，又是深夜赶路，给官军看到，难免不生事端。', '他这一干人一口外乡话，又是深夜赶路，给官军看到，难免生事端。', '难免不')	1	1	[3.4802215e-05, 0.9999652]
('”这女人动不动就叹气，只差没面对西北边张开嘴巴，喝点风、吃些雨，咳两口血，偶尔林黛玉葬花。', '”这女人动不动就叹气，只差面对西北边张开嘴巴，喝点风、吃些雨，咳两口血，偶尔林黛玉葬花。', '只差没')	1	1	[2.371935e-05, 0.9999763]
('怎奈全家嗜辣如命，依旧照吃不误，且作为日常待客的特色家宴，一时间家中食客盈门，好不热闹。', '怎奈全家嗜辣如命，依旧照吃不误，且作为日常待客的特色家宴，一时间家中食客盈门，好热闹。', '好不a')	1	1	[2.6582455e-05, 0.9999734]
('”晴妃说得好不哀怨。“娘娘……”“怜情呆呆的跪着，不知该如何是好了。', '”晴妃说得好哀怨。“娘娘……”“怜情呆呆的跪着，不知该如何是好了。', '好不a')	1	1	[2.5140642e-05, 0.99997485]
('”“呵，”之洋好不意外，“令尊好才情。', '”“呵，”之洋好意外，“令尊好才情。', '好不a')	1	1	[2.7160502e-05, 0.9999728]
('几十年来，杨思齐从未有过星期天，也几乎没在夜里１２点以前睡过觉。', '几十年来，杨思齐从未有过星期天，也几乎在夜里１２点以前睡过觉。', '几乎没')	0	0	[0.9999422, 5.7872094e-05]
('我是要尽力阻止小蝎的死，明知这并无益于他，可是由人情上看我不能不这么办。', '我是要尽力阻止小蝎的死，明知这并无益于他，可是由人情上看我能不这么办。', '看我不')	0	0	[0.9999237, 7.6331286e-05]
('混蛋！看我不]收拾你。', '混蛋！看我]收拾你。', '看我不')	1	1	[2.720797e-05, 0.9999728]
('“炎黄书院”当掮客好不卖力，这帮老头子在鸣放面前点头哈腰卑躬屈膝全没了当年的神气。', '“炎黄书院”当掮客好卖力，这帮老头子在鸣放面前点头哈腰卑躬屈膝全没了当年的神气。', '好不a')	1	1	[3.1818297e-05, 0.9999682]
('一想到差点没摔死，哈克不禁打了个冷颤，环顾这个虽暂时安全，实则危险的地方。', '一想到差点摔死，哈克不禁打了个冷颤，环顾这个虽暂时安全，实则危险的地方。', '差点没')	1	1	[2.3938663e-05, 0.99997604]
('”“鬼”来“鬼”去，实在已经是好不热闹了，不知在今后的岁月里还将给我和女儿起出多少“鬼”号来。', '”“鬼”来“鬼”去，实在已经是好热闹了，不知在今后的岁月里还将给我和女儿起出多少“鬼”号来。', '好不a')	1	1	[2.6930826e-05, 0.99997306]
