sentences	gold	predict	probability
('在某省电视台的一个游戏节目上，一著名歌手将苏轼词中的“大浪淘沙”写成“大狼逃杀”。台下观众哄然大笑，她还以为自己有水平，好不得意。', '在某省电视台的一个游戏节目上，一著名歌手将苏轼词中的“大浪淘沙”写成“大狼逃杀”。台下观众哄然大笑，她还以为自己有水平，好得意。', '好不a')	1	1	[2.3910301e-05, 0.99997604]
('他往敌人一喷，结果，倒射在自己眼上，差点没穿脑而出，还好避了另一只……不过，一只眼睛算是废了——你好狠啊你！', '他往敌人一喷，结果，倒射在自己眼上，差点穿脑而出，还好避了另一只……不过，一只眼睛算是废了——你好狠啊你！', '差点没')	1	1	[2.4108358e-05, 0.9999759]
('广岛传真莫慧兰喜得４枚体操金牌，好不开心。', '广岛传真莫慧兰喜得４枚体操金牌，好开心。', '好不a')	1	1	[3.0371553e-05, 0.9999696]
('听富海言道，他离去的半个月间，她还聚集了几个丫环组成一支彩球队，没事便在旁院踢踢玩玩，好不热闹——轻叹口气，他招了招手，要她过来。', '听富海言道，他离去的半个月间，她还聚集了几个丫环组成一支彩球队，没事便在旁院踢踢玩玩，好热闹——轻叹口气，他招了招手，要她过来。', '好不a')	1	1	[2.3112261e-05, 0.9999769]
('”问话时的母夜叉只差没拿起斧头砍人，而凶杀案中的男主角却还不知死活的抚脸叹息，丝毫未曾察觉到响彻天际的咬牙声。', '”问话时的母夜叉只差拿起斧头砍人，而凶杀案中的男主角却还不知死活的抚脸叹息，丝毫未曾察觉到响彻天际的咬牙声。', '只差没')	1	1	[1.924377e-05, 0.9999808]
('她揉动我，催促我，看我不应，她又把冷水来冰我的额头，把仁丹来渡在我的口里，我只把口张着，连仁丹也不咽一下。', '她揉动我，催促我，看我应，她又把冷水来冰我的额头，把仁丹来渡在我的口里，我只把口张着，连仁丹也不咽一下。', '看我不')	0	0	[0.9999294, 7.062284e-05]
('满都固勒大喜过望，他托人给小姨带了一封信去，告诉她他也活着，负过几次伤，差点儿没死，现在是察哈尔党组织的领导，同时还是当地地方武装的负责人。', '满都固勒大喜过望，他托人给小姨带了一封信去，告诉她他也活着，负过几次伤，差点儿死，现在是察哈尔党组织的领导，同时还是当地地方武装的负责人。', '差点没')	1	1	[3.858431e-05, 0.9999614]
('小姨想不到鲁辉煌会说出这样一番话来，她被这样的一番话感动了，同时感激得差点没流下泪来。', '小姨想不到鲁辉煌会说出这样一番话来，她被这样的一番话感动了，同时感激得差点流下泪来。', '差点没')	1	1	[2.3527746e-05, 0.9999765]
('小千又骂：“好好打倒也罢了，还胡胡乱给我通电，电得我匹匹差（发抖），只差没咽下这口气，你到底还有没有良心？', '小千又骂：“好好打倒也罢了，还胡胡乱给我通电，电得我匹匹差（发抖），只差咽下这口气，你到底还有没有良心？', '只差没')	1	1	[1.9565403e-05, 0.99998045]
('”大伙儿好不认真，交头接耳，议论纷纷。', '”大伙儿好认真，交头接耳，议论纷纷。', '好不a')	1	1	[0.0016366349, 0.9983633]
('3月14日，南平电机厂里好不热闹，这里正举行女职工“学比创”岗位练兵比赛。', '3月14日，南平电机厂里好热闹，这里正举行女职工“学比创”岗位练兵比赛。', '好不a')	1	1	[2.2295457e-05, 0.9999777]
('”燕青道：“那只是技巧而已，你跟她们斗了半天，我已经看准了她们的虚实，才一击成功，可是我已经累得差点没倒下去，等她们一走，我实在撑不住了。', '”燕青道：“那只是技巧而已，你跟她们斗了半天，我已经看准了她们的虚实，才一击成功，可是我已经累得差点倒下去，等她们一走，我实在撑不住了。', '差点没')	1	1	[3.4665576e-05, 0.9999653]
('“你，比小时候变得多了，我差点没有把你认出来，要不是他们提起你的名字……”这回是我微微提起嘴角，有意无意的显露着我那一排整齐雪白的牙齿，他的话语，我的笑意同样是那么讽刺。', '“你，比小时候变得多了，我差点把你认出来，要不是他们提起你的名字……”这回是我微微提起嘴角，有意无意的显露着我那一排整齐雪白的牙齿，他的话语，我的笑意同样是那么讽刺。', '差点没')	0	0	[0.9999242, 7.5836535e-05]
('”丁子禾抱着轮鞋喜孜孜的说，差点没亲吻上去。', '”丁子禾抱着轮鞋喜孜孜的说，差点亲吻上去。', '差点没')	1	1	[2.8466668e-05, 0.9999715]
('黄荣只差没跪下了：“公孙兄，您这是……”公孙奇不说话，两手按着桌子，慢慢站了起来，转过身子，沉重地走了，弄得店里的人莫名其妙。', '黄荣只差跪下了：“公孙兄，您这是……”公孙奇不说话，两手按着桌子，慢慢站了起来，转过身子，沉重地走了，弄得店里的人莫名其妙。', '只差没')	1	1	[1.976298e-05, 0.9999802]
('保姆做饭让在旁边玩就行了，只是小心别伤着。', '保姆做饭让在旁边玩就行了，只是小心伤着。', '小心别')	1	1	[4.383884e-05, 0.99995613]
('不由心中暗忖：“好厉害的老人，他只向上一捧掌，竟把这温世海击成了这样……”心中好不快意，有意打趣地一指温世海双手，装着吃惊着：“咦？', '不由心中暗忖：“好厉害的老人，他只向上一捧掌，竟把这温世海击成了这样……”心中好快意，有意打趣地一指温世海双手，装着吃惊着：“咦？', '好不a')	1	1	[3.47901e-05, 0.9999652]
('骄阳的醋热，驱不走斗场上笼罩着的森森煞气，龙栖坪上，气氛在无比的紧张中，带着无比的肃杀，而人们的心也在狂跳着，热血在澎湃着，环境，融合着人们心里的感触，好不壮观，好不惨烈。', '骄阳的醋热，驱不走斗场上笼罩着的森森煞气，龙栖坪上，气氛在无比的紧张中，带着无比的肃杀，而人们的心也在狂跳着，热血在澎湃着，环境，融合着人们心里的感触，好不壮观，好惨烈。', '好不a')	1	1	[2.3895647e-05, 0.99997616]
('好像是对他犹豫的惩罚似的，他的脚踩在草丛中时，陷了进去，差点没能拔出鞋来。', '好像是对他犹豫的惩罚似的，他的脚踩在草丛中时，陷了进去，差点能拔出鞋来。', '差点没')	0	0	[0.9997111, 0.00028882388]
('关于美女、关于面孔、关于青春时尚的旋风搅扰得好不热闹之时，一直在低调中写作的辽宁女作家孙惠芬却于日前悄悄地拿出了她最新的长篇小说《上塘书》，和上一部入选今年茅盾文学奖的长篇小说《马歇山庄》一样，孙惠芬笔下的世界依然是——农村。', '关于美女、关于面孔、关于青春时尚的旋风搅扰得好热闹之时，一直在低调中写作的辽宁女作家孙惠芬却于日前悄悄地拿出了她最新的长篇小说《上塘书》，和上一部入选今年茅盾文学奖的长篇小说《马歇山庄》一样，孙惠芬笔下的世界依然是——农村。', '好不a')	1	1	[2.2598806e-05, 0.99997735]
('唉！那是多么焦急的一天啊！我的心差点没把我的胸膛胀破！', '唉！那是多么焦急的一天啊！我的心差点把我的胸膛胀破！', '差点没')	1	1	[2.5886879e-05, 0.99997413]
('”皇甫觉满口答应下来，只差没有指着老天发誓。', '”皇甫觉满口答应下来，只差指着老天发誓。', '只差没')	1	1	[1.9820074e-05, 0.9999802]
('当颖儿带着杨少华，与同去接他们的威镇军回到冀州时，看到病恹恹的小姐时，差点没吓得魂飞魄散。', '当颖儿带着杨少华，与同去接他们的威镇军回到冀州时，看到病恹恹的小姐时，差点吓得魂飞魄散。', '差点没')	1	1	[2.3353718e-05, 0.99997663]
('楼梯上响起脚步声，传来梁曼诚用陌生的云南口音叮嘱孩子上楼时小心别碰着煤炉，杉杉用了极大的毅力才克制住自己的烦恼和厌弃。', '楼梯上响起脚步声，传来梁曼诚用陌生的云南口音叮嘱孩子上楼时小心碰着煤炉，杉杉用了极大的毅力才克制住自己的烦恼和厌弃。', '小心别')	1	1	[4.6260477e-05, 0.99995375]
('她说我好可怕，一睡著，过不了多久，就像条蛇一样地缠住她，怎么拉也拉不开，偏偏我睡熟后就不容易醒，即使她想叫我醒来放开她也没法子，只好任我缠著她睡到天亮，差点没掐死她。', '她说我好可怕，一睡著，过不了多久，就像条蛇一样地缠住她，怎么拉也拉不开，偏偏我睡熟后就不容易醒，即使她想叫我醒来放开她也没法子，只好任我缠著她睡到天亮，差点掐死她。', '差点没')	1	1	[2.8305978e-05, 0.99997175]
('如果所有的利益相关者、所有的利益集团，特别是所有对市场运作模式和政策取向有发言权和影响力的人们，都对股市的涨落给予如此的关爱，这个市场的发展难免不受到扭曲。', '如果所有的利益相关者、所有的利益集团，特别是所有对市场运作模式和政策取向有发言权和影响力的人们，都对股市的涨落给予如此的关爱，这个市场的发展难免受到扭曲。', '难免不')	1	1	[0.0023708853, 0.9976291]
('德伐日的回答奇特而机械，可是罗瑞先生几乎没注意到。', '德伐日的回答奇特而机械，可是罗瑞先生几乎注意到。', '几乎没')	0	0	[0.9999465, 5.3462765e-05]
('”沈太公人虽瘦小坏就坏在呼桑克被勾住的是身上惟一的裤子，好不尴尬，被沈太公拖着跑，背擦沙石，呼痛不已，又偏像大甲虫一般翻不了身。', '”沈太公人虽瘦小坏就坏在呼桑克被勾住的是身上惟一的裤子，好尴尬，被沈太公拖着跑，背擦沙石，呼痛不已，又偏像大甲虫一般翻不了身。', '好不a')	1	1	[2.4271612e-05, 0.9999757]
('在前不久的一次沙龙中，一名记者为“文革”唱赞歌，争执不下，徐无鬼大怒，拍案而起，拂袖而去，让人好不尴尬。关于徐无鬼的逸事掌故多如牛毛，只讲两则。', '在前不久的一次沙龙中，一名记者为“文革”唱赞歌，争执不下，徐无鬼大怒，拍案而起，拂袖而去，让人好尴尬。关于徐无鬼的逸事掌故多如牛毛，只讲两则。', '好不a')	1	1	[2.2169432e-05, 0.9999778]
('”老天好不公平！她好不甘心啊！', '”老天好公平！她好不甘心啊！', '好不a')	0	0	[0.99988997, 0.00011001411]
('“今晚我吃得好饱，差点没撑死……”“你的确吃得太多了。', '“今晚我吃得好饱，差点撑死……”“你的确吃得太多了。', '差点没')	1	1	[2.4239278e-05, 0.9999758]
('”我几乎没跳起来。', '”我几乎跳起来。', '几乎没')	1	1	[5.846908e-05, 0.99994147]
('”我差点儿没笑出声。', '”我差点儿笑出声。', '差点没')	1	1	[2.5051135e-05, 0.99997497]
('”赵鹤一怔，尚未作答，那匹“紫云盖雪＂‘宝马一脱缠绳，便冲至风清扬身前，四蹄扬土，授衣擦帮，好不亲热。风清扬对此马亦是爱煞，抚其额项，心中一事，杀气便退，见此马与自己仅同行一程，竞尔大投其绎，宛若从小随养驯熟一般，心下颇觉有趣。', '”赵鹤一怔，尚未作答，那匹“紫云盖雪＂‘宝马一脱缠绳，便冲至风清扬身前，四蹄扬土，授衣擦帮，好亲热。风清扬对此马亦是爱煞，抚其额项，心中一事，杀气便退，见此马与自己仅同行一程，竞尔大投其绎，宛若从小随养驯熟一般，心下颇觉有趣。', '好不a')	1	1	[2.2784434e-05, 0.99997723]
('颜甄用力地拍着门，只差没用脚去踹，“卫逸书！', '颜甄用力地拍着门，只差用脚去踹，“卫逸书！', '只差没')	1	1	[2.0011386e-05, 0.99998]
('每逢回想起这些事情，难免不连想到韦翰品格的变质', '每逢回想起这些事情，难免连想到韦翰品格的变质', '难免不')	1	1	[0.039028097, 0.9609719]
('现在，沙成山来到后院左面一排厢房，他真的吃了一惊：所有的五间厢房，东西乱堆，地面堆积着泥土，坑坑洞洞，好不凄惨！嗯！', '现在，沙成山来到后院左面一排厢房，他真的吃了一惊：所有的五间厢房，东西乱堆，地面堆积着泥土，坑坑洞洞，好凄惨！嗯！', '好不a')	1	1	[2.307238e-05, 0.9999769]
('”为表强调，她将身子紧靠在床侧下，就差没抱住床脚。', '”为表强调，她将身子紧靠在床侧下，就差抱住床脚。', '就差没')	1	1	[2.1048192e-05, 0.9999789]
('“张灯结彩、人来人往的，热闹得只差没锣鼓喧天了。', '“张灯结彩、人来人往的，热闹得只差锣鼓喧天了。', '只差没')	1	1	[2.0801233e-05, 0.99997926]
